,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec
1997,0.0,6.5e-322,0.0,6.5e-322,-70.83331298828128,6.92769255407373e-310,3.5e-323,6.9276921613706e-310,0.938761213803534,0.9178777687562553,1.043778872887193,1.1109757373767926
1998,1.1761342936874954,1.1039542582769755,1.2120367479936092,1.1036071069234832,1.0118032337907963,0.7742477319308633,0.881134754694192,0.6945284177057415,0.8188919834875512,0.9830478007848813,1.5708386352176258,1.546004940589298
1999,1.1978398452006325,1.1444747543686302,1.3850162022044867,1.1745233612169068,1.2113966905094082,0.7568807521117479,0.6742166991504379,0.8370638021310703,0.9843224745405628,1.1204214828256025,1.5309486610120684,1.1031081907926468
2000,0.9616020353538782,0.8774531583055155,0.9958160283414478,1.3782992091995858,1.2957136456352887,1.1358910166895317,1.3784617005406548,1.1209726698166074,1.01747231393343,1.0950934437324755,1.2545002566495493,1.594830476223035
2001,1.3080129835598024,1.319528358348251,1.265855880122148,1.3894436170546427,1.0779467308698083,1.2956709532865311,1.1479379292147238,0.8730565175958144,0.7640002048914857,0.989216275929985,1.0566741422667594,1.289090035426923
2002,1.2235076416002588,1.0870861912634464,1.1982681075721278,1.1632246489910278,1.2456847564607976,1.3151879210704196,1.5940231052343867,1.5034755922291265,0.9225992481722644,0.8986323348073427,1.1962630410881283,0.9689057766484331
2003,1.0934680155323513,0.9363572826279665,1.52769825544378,1.2936932214995542,0.9870554532843024,0.9193991286811708,0.7647173158628551,1.433714343875111,0.8902084562666595,0.942229013164975,1.2690927218831218,1.2537340442111289
2004,1.2808266603614276,0.9761721696775929,1.017108567129211,1.0004478552345133,0.9211315166545624,0.7475120010656894,0.665115634634338,0.8499575424840747,0.8186370603377663,1.152432853543279,1.5870368143826206,1.1397125876381218
2005,1.120210630053726,0.960740600604473,1.0270317627547143,1.125024549122298,0.8992165564820976,0.7493014135530273,0.7225539480135927,0.6997195802459023,0.7213638620697074,1.2288953003598455,2.1396779964410784,1.7754415585809988
2006,1.675204860255946,1.278821615545611,1.5657439147709462,1.172442932227061,0.8439138975765492,0.942920650392835,1.0069832945270492,1.1557883240851359,0.9354888872011186,1.105274825619297,1.460352482295968,1.1949622524988537
2007,1.2771155847087752,1.1267687578828,1.1204232552085502,1.3741306948658967,1.387016424519021,1.2690854919573513,1.0923007256849038,0.7889761779453023,0.757958969316271,1.1610461396028084,1.3898253648972154,1.228714549184015
2008,1.1701739337850763,1.0790015802819544,1.404818284885227,1.4680401576683955,1.311907055519125,0.8317137089880013,1.0127086653339556,0.9083328585881111,0.6678118799692134,1.0206669235250116,1.1278853741541581,1.2954025602894523
2009,1.1864880631716617,1.0525463080765114,1.0645939843001975,1.1287775931753512,0.9993816689253999,0.9306407839391878,1.0019325970229962,0.8856871590023523,0.7659171213024781,1.1591286815197226,1.4176273024578039,1.3161488346433798
2010,1.1601375642674328,1.1217938736152577,1.0483504429495512,1.3854306847980646,0.9697468455788879,0.7914218372663423,1.141060295122121,1.3050597152146994,0.719988100037211,1.2058489598284154,1.658182434368245,1.5455518372582
2011,1.5371180692034678,1.1639100169558296,1.3856194704739757,1.4667332629012289,1.021733558802321,0.7313041435113661,0.7791837000881474,1.8324535266387278,2.1306228339277027,1.459203169880566,2.1528244784558774,1.792146277376273
2012,1.4917390302948776,1.2990446383464525,1.144597477664965,1.234416557844044,0.8494053060097615,0.8772105423821716,0.985935557021745,0.8489873985400199,0.8334450660846514,1.1488512968902114,1.186782388699677,1.3818774107965506
2013,1.1553433692872375,0.9964401768446745,1.171131901390292,1.6946094541969605,1.3706502710740571,1.1631702962010146,1.0735967520827259,0.9864859550132251,0.7501130923342881,0.8283662738136208,1.3596280694937426,1.1762612283555147
2014,1.2536605107116898,1.2288676559492855,1.1147150661614622,1.1974897888131881,0.8801665081571657,0.7407520803024825,0.7225944500649724,0.708712795602853,0.6343156978469109,1.0705266337276802,1.652855193777617,1.25434552268564
2015,1.0930853410485581,0.9520204908767222,1.137856977586568,1.5371912112591708,0.8709549369989541,0.8257625467467856,1.2668200593667522,1.7563636884679912,1.5822633998365045,1.2406245382777426,1.1267258384666958,1.1624531366018669
2016,1.2074990228651012,1.2380144869474667,1.1721982941622566,1.084151246203747,1.0908159968409032,1.0090379712915616,1.1582992830465073,1.516617812540122,0.9522896439088553,0.9902466214292908,1.2537819022408092,1.0169363596289447
2017,1.1027199617607142,1.1234035134394786,1.282725450131934,1.2546410894518503,1.0296482127176234,1.0485701558931657,1.2850786781193781,1.2357801563618185,0.8791191353381848,1.2067565221714047,1.5107487788905072,1.4658253885983115
2018,1.3932032461610753,1.3815695294791994,1.1206442018677227,1.0285613869790733,0.942157285648773,0.9194434424087593,0.9881197512403593,0.8838658620108444,0.7263878107195991,1.1421827354235248,2.083505382736279,1.5679783055287857
2019,1.4659768204706796,1.216217091385534,1.1845119460636602,1.1096806397203611,0.9209686948179054,0.9858403237175706,1.0912502740383263,1.090541299369573,0.8269464428070744,1.1295996884123483,1.5302866471244896,1.547019478564735
2020,1.5407876289246358,1.1358958909382058,1.3946980367501807,1.104034600082807,1.1345756996466103,0.8146776902806677,1.0841871493292357,0.9454231762369937,0.6788309154561606,0.940344110251656,1.3230304808914546,1.1251456580732238
